velocity,altitude,best_m,best_p,best_t,finesse_max,naca_complet
141.88023892978958,10311.511410843046,7,7,6,333.90436654575865,7706
123.8469314774691,6217.8319120233655,8,4,10,167.01657998792697,8410
195.17843649274457,1839.1857144929254,7,3,8,161.0150736748362,7308
207.05190815923177,1275.1112986864773,8,6,6,353.4273676195777,8606
187.4714258924146,6454.276619374563,9,4,8,205.15449906007706,9408
219.76066060426092,8110.593095589551,3,7,13,92.71436388323397,3713
221.15306109623756,635.366841223207,9,6,1,136.77844197915178,9601
182.83486476594658,10003.939649704507,7,6,2,284.73848335952005,7602
191.27596519220938,2646.248961398372,7,4,8,193.1678510418856,7408
62.86822812710968,6461.7453000684445,6,7,4,266.25047063993594,6704
209.1680295634874,8045.3133844465865,4,7,5,186.60314898786686,4705
202.24522177483448,10124.620468611569,6,7,4,208.19693207885976,6704
235.907182079033,3320.902053340865,4,6,10,120.28789390595247,4610
204.98384242612786,5077.245732755005,8,4,2,197.9789729833541,8402
241.10651653856485,5380.717155122083,9,5,1,43.09845048442777,9501
143.6081132901578,8158.650396525025,9,7,7,327.12922351571996,9707
164.32813777680445,7555.509016028356,7,6,7,313.5717519538073,7607
61.77217402882198,921.7840559507335,6,7,11,221.70929830138104,6711
199.2861076043166,108.10314759693452,8,4,5,227.78307592084545,8405
61.73037237468462,3136.8511843855736,7,7,5,300.93814029024946,7705
